曲鲤:Aaptosyax grypus
斯氏心咽鱼:Cardiopharynx schoutedeni
棘短吻狮子鱼:Careproctus acanthodes
弱身短吻狮子鱼:Careproctus attenuatus
红身短吻狮子鱼:Careproctus bowersianus
犬短吻狮子鱼:Careproctus canus
科氏短吻狮子鱼:Careproctus colletti
共生短吻狮子鱼:Careproctus comus
陆架短吻狮子鱼:Careproctus continentalis
圆头短吻狮子鱼:Careproctus cyclocephalus
蜂巢短吻狮子鱼:Careproctus cypselurus
扁身短吻狮子鱼:Careproctus faunus
黑鳍短吻狮子鱼:Careproctus furcellus
乔治王岛短吻狮子鱼:Careproctus georgianus
吉氏短吻狮子鱼:Careproctus gilberti
基氏短吻狮子鱼:Careproctus kidoi
长胸鳍短吻狮子鱼:Careproctus longipectoralis
大盘短吻狮子鱼:Careproctus macrodiscus
缘边短吻狮子鱼:Careproctus marginatus
迈氏短吻狮子鱼:Careproctus mederi
黑尾短吻狮子鱼:Careproctus melanurus
诺托半岛短吻狮子鱼:Careproctus notosaikaiensis
鬼形短吻狮子鱼:Careproctus ostentum
鬼幻短吻狮子鱼:Careproctus phasma
细鳍短吻狮子鱼:Careproctus rastrinus
林氏短吻狮子鱼:Careproctus reinhardti
红褐短吻狮子鱼:Careproctus roseofuscus
斯科特短吻狮子鱼:Careproctus scottae
白令海短吻狮子鱼:Careproctus simus
粗体短吻狮子鱼:Careproctus trachysoma
紫红短吻狮子鱼:Careproctus zachirus
婆罗洲龙脊鲀:Carinotetraodon borneensis
仿龙脊鲀:Carinotetraodon imitator
红眼龙脊鲀:Carinotetraodon irrubesco
洛氏龙脊鲀:Carinotetraodon lorteti
纹唇龙脊鲀:Carinotetraodon salivator
黑带龙脊鲀:Carinotetraodon travancoricus
棕体长鳍金眼鲷:Caristius fasciatus
格陵兰长鳍金眼鲷:Caristius groenlandicus
长鳍金眼鲷:Caristius macropus
艾氏头脂鲤:Carlana eigenmanni
卡拉海鲶:Carlarius heudelotii
危地马拉卡尔花鳉:Carlhubbsia kidderi
斯氏卡尔花鳉:Carlhubbsia stuarti
黑翼飞脂鲤:Carnegiella marthae
谢氏飞脂鲤:Carnegiella schereri
细纹飞脂鲤:Carnegiella strigata
鲤亚口鱼:Carpiodes carpio
似鲤亚口鱼:Carpiodes cyprinus
北美鲤亚口鱼:Carpiodes velifer
里海七鳃鳗:Caspiomyzon wagneri
艾氏低蛇鳚:Cataetyx alleni
低吻低蛇鳚:Cataetyx chthamalorhynchus
侧头低蛇鳚:Cataetyx laticeps
尖尾低蛇鳚:Cataetyx messieri
尼氏低蛇鳚:Cataetyx niki
红吻低蛇鳚:Cataetyx rubrirostris
詹氏甲鳎:Catathyridium jenynsii
墨西哥俯海鲶:Cathorops aguadulce
砂栖俯海鲶:Cathorops arenatus
毛首俯海鲶:Cathorops dasycephalus
富氏俯海鲶:Cathorops fuerthii
下眼俯海鲶:Cathorops hypophthalmus
曼格拉俯海鲶:Cathorops manglarensis
哥伦比亚俯海鲶:Cathorops mapale
多辐俯海鲶:Cathorops multiradiatus
裸项俯海鲶:Cathorops nuchalis
施氏俯海鲶:Cathorops spixii
史氏俯海鲶:Cathorops steindachneri
泰勒氏俯海鲶:Cathorops taylori
图拉俯海鲶:Cathorops tuyra
暹罗印度鲤:Catlocarpio siamensis
蒙图下锯脂鲤:Catoprion mento
犹他亚口鱼:Catostomus ardens
伯氏亚口鱼:Catostomus bernardini
卡希太亚口鱼:Catostomus cahita
克氏亚口鱼:Catostomus clarkii
哥伦比亚亚口鱼:Catostomus columbianus
康氏亚口鱼:Catostomus commersonii
贝亚口鱼:Catostomus conchos
蓝首亚口鱼:Catostomus discobolus discobolus
烟腹亚口鱼:Catostomus fumeiventris
显亚口鱼:Catostomus insignis
偏翼亚口鱼:Catostomus latipinnis
利氏亚口鱼:Catostomus leopoldi
大鳞亚口鱼:Catostomus macrocheilus
小眼亚口鱼:Catostomus microps
墨西哥亚口鱼:Catostomus nebuliferus
稀齿亚口鱼:Catostomus occidentalis lacusanserinus
扁吻亚口鱼:Catostomus platyrhynchus
普通亚口鱼:Catostomus plebeius
小鳞亚口鱼:Catostomus rimiculus
圣安娜亚口鱼:Catostomus santaanae
斯氏亚口鱼:Catostomus snyderi
塔霍湖亚口鱼:Catostomus tahoensis
多鳞亚口鱼:Catostomus tsiltcoosensis
瓦伦亚口鱼:Catostomus warnerensis
威氏亚口鱼:Catostomus wigginsi
叉尾茎方头鱼:Caulolatilus affinis
金眼茎方头鱼:Caulolatilus chrysops
黑线茎方头鱼:Caulolatilus cyanops
中间茎方头鱼:Caulolatilus intermedius
小眼茎方头鱼:Caulolatilus microps
大洋茎方头鱼:Caulolatilus princeps
乔氏茎角鮟鱇:Caulophryne jordani
大洋茎角鮟鱇:Caulophryne pelagica
多丝茎角鮟鱇:Caulophryne polynema
紫堇猿鳚:Cebidichthys violaceus
红尾中棘鱼(棘鲈):Centracanthus cirrus
蔡氏中洞鲷:Centrarchops chapini
大鳍棘臀鱼(太阳鲈):Centrarchus macropterus
条纹大鳞长吻鱼:Centriscops humerosus
澳洲玻甲鱼:Centriscus cristatus
玻甲鱼:Centriscus scutatus
拟棘鲷:Centroberyx affinis
澳洲拟棘鲷:Centroberyx australis
掘氏拟棘鲷:Centroberyx druzhinini
裘氏拟棘鲷:Centroberyx gerrardi
线纹拟棘鲷:Centroberyx lineatus
金眼拟棘鲷:Centroberyx rubricaudus
短体拟棘鲷:Centroberyx spinosus
牡锦灯鱼:Centrobranchus andreae
椭锦灯鱼:Centrobranchus choerocephalus
黑鳃锦灯鱼:Centrobranchus nigroocellatus
克罗氏刺鳍陶鲶:Centrochir crocodili
大臂刺陶鲶:Centrodoras brachiatus
南美刺陶鲶:Centrodoras hasemani
珠点粗棘蜥䲗:Centrodraco pseudoxenicus
棘鳞鮨鲈:Centrogenys vaigiensis
淡黑棘隆头鱼:Centrolabrus caeruleus
小口棘隆头鱼:Centrolabrus exoletus
黑长鲳:Centrolophus niger
亚马逊棘杆鮠:Centromochlus existimatus
赫氏棘杆鮠:Centromochlus heckelii
尖鳍刺鲨(针刺鲨):Centrophorus acus
黑缘刺鲨:Centrophorus atromarginatus
颗粒刺鲨(大西洋刺鲨):Centrophorus granulosus
哈氏刺鲨:Centrophorus harrissoni
等齿刺鲨:Centrophorus isodon
低鳍刺鲨:Centrophorus lusitanicus
皱皮刺鲨:Centrophorus moluccensis
台湾刺鲨:Centrophorus niaukang
叶鳞刺鲨:Centrophorus squamosus
锯齿刺鲨:Centrophorus tessellatus
同齿刺鲨:Centrophorus uyato
西澳洲刺鲨:Centrophorus westraliensis
齐氏刺鲨:Centrophorus zeehaani
刺鮟鱇:Centrophryne spinulosa
澳洲鳞鲉:Centropogon australis
强锯盖鱼:Centropomus armatus
剑棘锯盖鱼:Centropomus ensiferus
中间锯盖鱼:Centropomus medius
墨西哥锯盖鱼:Centropomus mexicanus
黑锯盖鱼:Centropomus nigrescens
小锯盖鱼:Centropomus parallelus
栉锯盖鱼:Centropomus pectinatus
波氏锯盖鱼:Centropomus poeyi
罗巴锯盖鱼:Centropomus robalito
锯盖鱼:Centropomus undecimalis
青锯盖鱼:Centropomus viridis
捷锯鮨:Centropristis ocyurus
费城锯鮨:Centropristis philadelphica
条纹锯鮨:Centropristis striata
荆眼刺尻鱼:Centropyge acanthops
百慕大刺尻鱼:Centropyge argi
金刺尻鱼:Centropyge aurantia
金背刺尻鱼:Centropyge aurantonotus
二色刺尻鱼:Centropyge bicolor
双棘刺尻鱼:Centropyge bispinosa
博氏刺尻鱼:Centropyge boylei
科氏刺尻鱼:Centropyge colini
蓝刺尻鱼:Centropyge deborae
虎纹刺尻鱼:Centropyge eibli
鏽红刺尻鱼:Centropyge ferrugata
条尾刺尻鱼:Centropyge fisheri
黄尾刺尻鱼:Centropyge flavicauda
黄胸鳍刺尻鱼:Centropyge flavipectoralis
黄刺尻鱼:Centropyge flavissima
海氏刺尻鱼:Centropyge heraldi
霍通刺尻鱼:Centropyge hotumatua
乔卡刺尻鱼:Centropyge joculator
胄刺尻鱼:Centropyge loriculus
多彩刺尻鱼:Centropyge multicolor
多带刺尻鱼:Centropyge multifasciata
多棘刺尻鱼:Centropyge multispinis
纳氏刺尻鱼:Centropyge nahackyi
库克群岛刺尻鱼:Centropyge narcosis
黑睛刺尻鱼:Centropyge nigriocella
黑刺尻鱼:Centropyge nox
波氏刺尻鱼:Centropyge potteri
闪光刺尻鱼:Centropyge resplendens
施氏刺尻鱼:Centropyge shepardi
白斑刺尻鱼:Centropyge tibicen
仙女刺尻鱼:Centropyge venusta
福氏刺尻鱼:Centropyge vrolikii
黑霞鲨:Centroscyllium fabricii
长尾霞鲨:Centroscyllium granulatum
蒲原氏霞鲨:Centroscyllium kamoharai
乌霞鲨:Centroscyllium nigrum
里氏霞鲨:Centroscyllium ritteri
腔鳞荆鲨:Centroscymnus coelolepis
长吻荆鲨:Centroscymnus crepidater
波孟头冑海鲶:Cephalocassis borneensis
蓝色头冑海鲶:Cephalocassis jatia
黑鳍头冑海鲶:Cephalocassis melanochir
斑点九棘鲈:Cephalopholis argus
橙点九棘鲈:Cephalopholis aurantia
横纹九棘鲈:Cephalopholis boenak
血点九棘鲈:Cephalopholis cruentata
蓝点九棘鲈:Cephalopholis cyanostigma
蓝线九棘鲈:Cephalopholis formosa
蓝臀九棘鲈:Cephalopholis fulva
半点九棘鲈:Cephalopholis hemistiktos
七带九棘鲈:Cephalopholis igarashiensis
豹纹九棘鲈:Cephalopholis leopardus
细锯九棘鲈:Cephalopholis microprion
青星九棘鲈:Cephalopholis miniata
奈氏九棘鲈:Cephalopholis nigri
黑鳍九棘鲈:Cephalopholis nigripinnis
少点九棘鲈:Cephalopholis oligosticta
横带九棘鲈:Cephalopholis pachycentron
巴拿马九棘鲈:Cephalopholis panamensis
波伦氏九棘鲈:Cephalopholis polleni
六斑九棘鲈:Cephalopholis sexmaculata
索氏九棘鲈:Cephalopholis sonnerati
黑缘尾九棘鲈:Cephalopholis spiloparaea
纹眼九棘鲈:Cephalopholis taeniops
尾纹九棘鲈:Cephalopholis urodeta
白鳍绒毛鲨:Cephaloscyllium albipinnum
网纹绒毛鲨:Cephaloscyllium fasciatum
喜斗绒毛鲨:Cephaloscyllium hiscosellum
澳洲绒毛鲨:Cephaloscyllium laticeps
著色绒毛鲨:Cephaloscyllium pictum
沙捞越绒毛鲨:Cephaloscyllium sarawakensis
赛氏绒毛鲨:Cephaloscyllium silasi
小斑绒毛鲨:Cephaloscyllium speccum
南非绒毛鲨:Cephaloscyllium sufflans
阴影绒毛鲨:Cephaloscyllium umbratile
鞍斑绒毛鲨:Cephaloscyllium variegatum
东太平洋绒毛鲨:Cephaloscyllium ventriosum
阿普雷头鲶:Cephalosilurus apurensis
圆头鲨:Cephalurus cephalus
哈氏赤刀鱼:Cepola haastii
大眼赤刀鱼:Cepola macrophthalma
少辐赤刀鱼:Cepola pauciradiata
史氏赤刀鱼:Cepola schlegelii
霍氏角鮟鱇:Ceratias holboelli
触手角鮟鱇:Ceratias tentaculatus
胆星角鮟鱇:Ceratias uranoscopus
钝吻角鳃脂鲤:Ceratobranchia obtusirostris
硬角鲶:Ceratoglanis scleronema
马德拉角灯鱼:Ceratoscopelus maderensis
汤氏角灯鱼:Ceratoscopelus townsendi
瓦明氏角灯鱼:Ceratoscopelus warmingii
半透梭天竺鲷:Cercamia cladara
玻璃梭天竺鲷:Cercamia eremia
佛州狐虾虎鱼:Cerdale floridana
高氏斧鲻:Cestraeus goldiei
尖吻斧鲻:Cestraeus oxyrhyncus
新喀里多尼亚斧鲻:Cestraeus plicatilis
无齿鲸鳀:Cetengraulis edentulus
神秘鲸鳀:Cetengraulis mysticetus
鲸尾鳕:Cetonurus crassiceps
球首鲸尾鳕:Cetonurus globiceps
索尼亚准鲸鲶:Cetopsidium soniae
凹尾鲸鲶:Cetopsis candiru
亚马逊河鲸鲶:Cetopsis coecutiens
拟鰕鲸鲶:Cetopsis gobioides
伊氏鲸油鲶:Cetopsorhamdia iheringi
巴西鲸油鲶:Cetopsorhamdia insidiosa
姥鲨:Cetorhinus maximus
双色鲸鹦嘴鱼:Cetoscarus bicolor
紫头鲸鹦嘴鱼:Cetoscarus ocellatus
雷根氏拟鲸口鱼:Cetostoma regani
班甘连尾鮡:Chaca bankanensis
连尾鮡(毛鲶):Chaca chaca
鸭嘴裂头冰鱼:Chaenocephalus aceratus
威氏棘冰鱼:Chaenodraco wilsoni
大口尖齿鲨:Chaenogaleus macrostoma
尾纹裸头虾虎鱼:Chaenogobius annularis
大口裸头虾虎鱼:Chaenogobius gulosus
裂鲻:Chaenomugil proboscideus
龙蟾口鮟鱇:Chaenophryne draco
长头蟾口鮟鱇:Chaenophryne longiceps
黑纹蟾口鮟鱇:Chaenophryne melanorhabdus
黄喉烟管鳚:Chaenopsis alepidota
黄脸烟管鳚:Chaenopsis limbaughi
施氏烟管鳚:Chaenopsis schmitti
圆头拟鬃鳃鱼:Chaetobranchopsis orbicularis
黄鬃鳃鱼:Chaetobranchus flavescens
半花鬃鳃鱼:Chaetobranchus semifasciatus
单棘棘皮鲀:Chaetodermis penicilligerus
大西洋棘白鲳:Chaetodipterus faber
项斑蝴蝶鱼:Chaetodon adiergastos
银身蝴蝶鱼:Chaetodon argentatus
点列蝴蝶鱼:Chaetodon assarius
金带蝴蝶鱼:Chaetodon aureofasciatus
丝蝴蝶鱼:Chaetodon auriga
叉纹蝴蝶鱼:Chaetodon auripes
红海蝴蝶鱼:Chaetodon austriacus
曲纹蝴蝶鱼:Chaetodon baronessa
双丝蝴蝶鱼:Chaetodon bennetti
勃氏蝴蝶鱼:Chaetodon blackburnii
柏氏蝴蝶鱼:Chaetodon burgessi
四斑蝴蝶鱼:Chaetodon capistratus
密点蝴蝶鱼:Chaetodon citrinellus
领蝴蝶鱼:Chaetodon collare
绣蝴蝶鱼:Chaetodon daedalma
斜蝴蝶鱼:Chaetodon declivis
横纹蝴蝶鱼:Chaetodon decussatus
穹苍蝴蝶鱼:Chaetodon dialeucos
黑缘蝴蝶鱼:Chaetodon dolosus
鞭蝴蝶鱼:Chaetodon ephippium
纹带蝴蝶鱼:Chaetodon falcula
条纹蝴蝶鱼:Chaetodon fasciatus
黄吻蝴蝶鱼:Chaetodon flavirostris
蓝纹蝴蝶鱼:Chaetodon fremblii
贡氏蝴蝶鱼:Chaetodon guentheri
绿侧蝴蝶鱼:Chaetodon guttatissimus
霍氏蝴蝶鱼:Chaetodon hoefleri
肩带蝴蝶鱼:Chaetodon humeralis
贾氏蝴蝶鱼:Chaetodon interruptus
珠蝴蝶鱼:Chaetodon kleinii
怪蝴蝶鱼:Chaetodon larvatus
白肋蝴蝶鱼:Chaetodon leucopleura
细纹蝴蝶鱼:Chaetodon lineolatus
白稍蝴蝶鱼:Chaetodon litus
新月蝴蝶鱼:Chaetodon lunula
弓月蝴蝶鱼:Chaetodon lunulatus
马达加斯加蝴蝶鱼:Chaetodon madagaskariensis
马利蝴蝶鱼:Chaetodon marleyi
黑背蝴蝶鱼:Chaetodon melannotus
黑鳍蝴蝶鱼:Chaetodon melapterus
默氏蝴蝶鱼:Chaetodon mertensii
中白蝴蝶鱼:Chaetodon mesoleucos
麦氏蝴蝶鱼:Chaetodon meyeri
粟点蝴蝶鱼:Chaetodon miliaris
僧帽蝴蝶鱼:Chaetodon mitratus
朴蝴蝶鱼:Chaetodon modestus
多带蝴蝶鱼:Chaetodon multicinctus
黑斑蝴蝶鱼:Chaetodon nigropunctatus
日本蝴蝶鱼:Chaetodon nippon
鳍斑蝴蝶鱼:Chaetodon ocellatus
尾点蝴蝶鱼:Chaetodon ocellicaudus
八带蝴蝶鱼:Chaetodon octofasciatus
华丽蝴蝶鱼:Chaetodon ornatissimus
尖头蝴蝶鱼:Chaetodon oxycephalus
稀带蝴蝶鱼:Chaetodon paucifasciatus
夕阳蝴蝶鱼:Chaetodon pelewensis
尖鳍蝴蝶鱼:Chaetodon pictus
四棘蝴蝶鱼:Chaetodon plebeius
斑带蝴蝶鱼:Chaetodon punctatofasciatus
四点蝴蝶鱼:Chaetodon quadrimaculatus
格纹蝴蝶鱼:Chaetodon rafflesii
林氏蝴蝶鱼:Chaetodon rainfordi
网纹蝴蝶鱼:Chaetodon reticulatus
强壮蝴蝶鱼:Chaetodon robustus
圣赫拿岛蝴蝶鱼:Chaetodon sanctaehelenae
礁蝴蝶鱼:Chaetodon sedentarius
弯月蝴蝶鱼:Chaetodon selene
细点蝴蝶鱼:Chaetodon semeion
黄色蝴蝶鱼:Chaetodon semilarvatus
镜斑蝴蝶鱼:Chaetodon speculum
条带蝴蝶鱼:Chaetodon striatus
丁氏蝴蝶鱼:Chaetodon tinkeri
淡斑荷包鱼:Chaetodontoplus caeruleopunctatus
黄头荷包鱼:Chaetodontoplus chrysocephalus
大堡礁荷包鱼:Chaetodontoplus conspicillatus
眼带荷包鱼:Chaetodontoplus duboulayi
黑身荷包鱼:Chaetodontoplus melanosoma
梅氏荷包鱼:Chaetodontoplus meredithi
中白荷包鱼:Chaetodontoplus mesoleucus
黄吻荷包鱼:Chaetodontoplus poliourus
蓝带荷包鱼:Chaetodontoplus septentrionalis
三角蝴蝶鱼:Chaetodon triangulum
三色蝴蝶鱼:Chaetodon trichrous
波带蝴蝶鱼:Chaetodon tricinctus
三纹蝴蝶鱼:Chaetodon trifascialis
三带蝴蝶鱼:Chaetodon trifasciatus
乌利蝴蝶鱼:Chaetodon ulietensis
单斑蝴蝶鱼:Chaetodon unimaculatus
斜纹蝴蝶鱼:Chaetodon vagabundus
丽蝴蝶鱼:Chaetodon wiebeli
黄头蝴蝶鱼:Chaetodon xanthocephalus
黄蝴蝶鱼:Chaetodon xanthurus
桑给巴尔蝴蝶鱼:Chaetodon zanzibarensis
粗毛口鲶:Chaetostoma anomalum
佈雷维毛口鲶:Chaetostoma breve
费氏毛口鲶:Chaetostoma fischeri
杰氏毛口鲶:Chaetostoma jegui
线斑毛口鲶:Chaetostoma lineopunctatum
裂吻毛口鲶:Chaetostoma loborhynchos
石纹毛口鲶:Chaetostoma marmorescens
小眼毛口鲶:Chaetostoma microps
伐氏毛口鲶:Chaetostoma vasquezi
矛尾虾虎鱼:Chaeturichthys stigmatias
贝利氏沙昆鲤:Chagunius baileyi
沙昆鲤:Chagunius chagunio
尼氏沙昆鲤:Chagunius nicholsi
亚马逊大鳞脂鲤:Chalceus epakros
红铜大鳞脂鲤:Chalceus erythrurus
大鳞脂鲤:Chalceus macrolepidotus
勃氏勒纹丽鲷:Chalinochromis brichardi
波氏勒纹丽鲷:Chalinochromis popelini
南非鸭嘴鳚:Chalixodytes chameleontoculis
细尾鸭嘴鳚:Chalixodytes tauensis
鳄头冰鱼:Champsocephalus esox
裘氏鳄头冰鱼:Champsocephalus gunnari
淡黑鳄丽鱼:Champsochromis caeruleus
斑唇鳄丽鱼:Champsochromis spilorhynchus
弓背鳄齿鱼:Champsodon atridorsalis
南非鳄齿鱼:Champsodon capensis
贡氏鳄齿鱼:Champsodon guentheri
长鳍鳄齿鱼:Champsodon longipinnis
裸鳄齿鱼:Champsodon nudivittis
全鳞鳄齿鱼:Champsodon pantolepis
短鳄齿鱼:Champsodon snyderi
贪食鳄齿鱼:Champsodon vorax
溪流玻璃鱼:Chanda nama
昌德拉鲿:Chandramara chandramara
月鳢:Channa asiatica
橘斑鳢:Channa aurantimaculata
印尼鳢:Channa bankanensis
巴拉望鳢:Channa baramensis
巴卡鳢:Channa barca
布氏鳢:Channa bleheri
缅甸鳢:Channa burmanica
双綫鳢:Channa diplogramma
缘鳢(宽额鳢):Channa gachua
哈氏鳢:Channa harcourtbutleri
刚果河鳝胡鲶:Channallabes apus
带鳢:Channa lucius
斑鳢:Channa maculata
似巨眼鳢:Channa marulioides
巨眼鳢:Channa marulius
黑斑鳢:Channa melanostigma
黑体鳢:Channa melasoma
小盾鳢:Channa micropeltes
无腹鳍鳢:Channa nox
东方鳢:Channa orientalis
饰鳍鳢:Channa ornatipinnis
伊洛瓦底江鳢:Channa panaw
胸眼鳢:Channa pleurophthalma
秀鳢:Channa pulchra
翠鳢:Channa punctata
斯氏鳢:Channa stewartii
线鳢:Channa striata
独角冰鱼:Channichthys rhinoceratus
宽带鳢鳝:Channomuraena vittata
达氏红鳍鲌:Chanodichthys dabryi dabryi
红鳍鲌:Chanodichthys erythropterus
蒙古红鲌:Chanodichthys mongolicus
尖头鲌:Chanodichthys oxycephalus
遮目鱼:Chanos chanos
驼谷鳉:Chapalichthys encaustus
豹纹驼谷鳉:Chapalichthys pardalis
艾氏溪脂鲤:Characidium alipioi
双斑溪脂鲤:Characidium bimaculatum
考卡溪脂鲤:Characidium caucanum
紧口溪脂鲤:Characidium etheostoma
线纹溪脂鲤:Characidium fasciatum
戈氏溪脂鲤:Characidium gomesi
兔溪脂鲤:Characidium lagosantense
兰氏溪脂鲤:Characidium lanei
劳氏溪脂鲤:Characidium lauroi
马尔斯氏溪脂鲤:Characidium marshi
奥氏溪脂鲤:Characidium oiticicai
圭亚那溪脂鲤:Characidium pellucidum
细头溪脂鲤:Characidium phoxocephalum
似鳍溪脂鲤:Characidium pteroides
斑鳍溪脂鲤:Characidium pterostictum
紫溪脂鲤:Characidium purpuratum
雷氏溪脂鲤:Characidium rachovii
桑氏溪脂鲤:Characidium sanctjohanni
舒氏溪脂鲤:Characidium schubarti
高原溪脂鲤:Characidium serrano
野溪脂鲤:Characidium timbuiense
维氏溪脂鲤:Characidium vidali
黄鳍溪脂鲤:Characidium xanthopterum
条纹溪脂鲤:Characidium zebra
莽棘齿鳉:Characodon audax
侧棘齿鳉:Characodon lateralis
康得氏桂脂鲤:Charax condei
驼背桂脂鲤:Charax gibbosus
莱氏桂脂鲤:Charax leticiae
迈克尔氏桂脂鲤:Charax michaeli
窄鳍桂脂鲤:Charax stenopterus
猛桂脂鲤:Charax tectifer
大口长颌鲆:Chascanopsetta lugubris
前长颌鲆:Chascanopsetta prognatha
夏威夷长颌鲆:Chascanopsetta prorigera
短吻裂鳍亚口鱼:Chasmistes brevirostris
丘裂鳍亚口鱼:Chasmistes cujus
穆氏裂鳍亚口鱼:Chasmistes muriei
短线寛盔鲶:Chasmocranus brachynemus
短身寛盔鲶:Chasmocranus brevior
横带宽口鳚:Chasmodes bosquianus
萨氏宽口鳚:Chasmodes saburrae
南非叉鼻蟾鱼:Chatrabus felinus
四带叉鼻蟾鱼:Chatrabus melanurus
大尾鳗鳅:Chaudhuria caudata
达纳蝰鱼:Chauliodus danae
马康氏蝰鱼:Chauliodus macouni
斯氏蝰鱼:Chauliodus sloani
印度洋桨躄鱼:Chaunacops coloratus
阿部单棘躄鱼:Chaunax abei
短辐单棘躄鱼:Chaunax breviradius
单棘躄鱼:Chaunax fimbriatus
云纹单棘躄鱼:Chaunax penicillatus
圆头单棘躄鱼:Chaunax pictus
萨氏单棘躄鱼:Chaunax suttkusi
丝尾唇鱼:Cheilinus abudjubbe
绿尾唇鱼:Cheilinus chlorourus
横带唇鱼:Cheilinus fasciatus
雀尾唇鱼:Cheilinus lunulatus
尖头唇鱼:Cheilinus oxycephalus
三叶唇鱼:Cheilinus trilobatus
波纹唇鱼(苏眉):Cheilinus undulatus
管唇鱼:Cheilio inermis
真唇丽鱼:Cheilochromis euchilus
斜带唇指:Cheilodactylus ephippium
条纹唇指:Cheilodactylus fasciatus
弗氏唇指:Cheilodactylus francisi
暗色唇指:Cheilodactylus fuscus
隆背唇指:Cheilodactylus gibbosus
宽带唇指:Cheilodactylus nigripes
黑带唇指:Cheilodactylus pixi
普氏唇指:Cheilodactylus plessisi
四角唇指:Cheilodactylus quadricornis
红唇唇指:Cheilodactylus rubrolabiatus
横带唇指:Cheilodactylus spectabilis
杂色唇指:Cheilodactylus variegatus
澳洲唇指:Cheilodactylus vestitus
饰带唇指:Cheilodactylus vittatus
斑马唇指:Cheilodactylus zebra
花尾唇指:Cheilodactylus zonatus
阿拉伯海巨牙天竺鲷:Cheilodipterus arabicus
纵带巨牙天竺鲷:Cheilodipterus artus
中间巨牙天竺鲷:Cheilodipterus intermedius
等斑巨牙天竺鲷:Cheilodipterus isostigmus
箭齿巨牙天竺鲷:Cheilodipterus lachneri
巨牙天竺鲷:Cheilodipterus macrodon
九带巨牙天竺鲷:Cheilodipterus novemstriatus
矮身巨牙天竺鲷:Cheilodipterus pygmaios
五带巨牙天竺鲷:Cheilodipterus quinquelineatus
阿氏须唇飞鱼:Cheilopogon abei
燕鳐须唇飞鱼（燕鳐鱼）:Cheilopogon agoo
安东须唇飞鱼:Cheilopogon antoncichi
弓头唇须飞鱼:Cheilopogon arcticeps
红斑须唇飞鱼:Cheilopogon atrisignis
青翼须唇飞鱼:Cheilopogon cyanopterus
多氏须唇飞鱼:Cheilopogon doederleinii
背斑须唇飞鱼:Cheilopogon dorsomacula
隠须唇飞鱼:Cheilopogon exsiliens
斑翼须唇飞鱼:Cheilopogon furcatus
异尾须唇飞鱼:Cheilopogon heterurus
中间须唇飞鱼:Cheilopogon intermedius
黄鳍须唇飞鱼:Cheilopogon katoptron
黑尾须唇飞鱼:Cheilopogon melanurus
黑背须唇飞鱼:Cheilopogon nigricans
皮特凯恩须唇飞鱼:Cheilopogon pitcairnensis
点背须唇飞鱼:Cheilopogon spilonotopterus
苏氏须唇飞鱼:Cheilopogon suttoni
白鳍须唇飞鱼:Cheilopogon unicolor
腹点须唇飞鱼:Cheilopogon xenopterus
锯唇鱼:Cheiloprion labiatus
条纹孔石首鱼:Cheilotrema fasciatum
黑唇孔石首鱼:Cheilotrema saturnum
福氏冬䲢(冰沙鲈):Cheimarrichthys fosteri
松原冬鲷:Cheimerius matsubarai
紫背冬鲷:Cheimerius nufar
长须豚角鲶:Cheirocerus abuelo
驹豚角鲶:Cheirocerus eques
智利宝莲灯鱼:Cheirodon australe
巴西宝莲灯鱼:Cheirodon ibicuhiensis
断纹宝莲灯鱼:Cheirodon interruptus
贾贵宝莲灯鱼:Cheirodon jaguaribensis
基氏宝莲灯鱼:Cheirodon kiliani
元宝鳊:Chela cachius
比氏埃塞鱼:Chelaethiops bibie
康吉埃塞鱼:Chelaethiops congicus
长体埃塞鱼:Chelaethiops elongatus
南非绿鳍鱼:Chelidonichthys capensis
赤色绿鳍鱼:Chelidonichthys cuculus
绿鳍鱼:Chelidonichthys kumu
细鳞绿鳍鱼:Chelidonichthys lucerna
暗体绿鳍鱼:Chelidonichthys obscurus
奎氏绿鳍鱼:Chelidonichthys queketti
棘绿鳍鱼:Chelidonichthys spinosus
燕赤鮨:Chelidoperca hirundinacea
印度赤鮨:Chelidoperca investigatoris
利氏赤鮨:Chelidoperca lecromi
斑尾赤鮨:Chelidoperca maculicauda
珠赤鮨:Chelidoperca margaritifera
枕赤鮨:Chelidoperca occipitalis
侧斑赤鮨:Chelidoperca pleurospilus
缘钻嘴鱼:Chelmon marginalis
黑鳍钻嘴鱼:Chelmon muelleri
尖嘴镊蝶鱼:Chelmonops curiosus
截尾镊蝶鱼:Chelmonops truncatus
钻嘴鱼:Chelmon rostratus
金龟鮻:Chelon auratus
杜氏龟鮻:Chelon dumerili
粗唇龟鮻:Chelon labrosus
宽尾龟鮻:Chelon planiceps
枝龟鮻:Chelon ramada
李氏龟鮻:Chelon richardsonii
跳龟鮻:Chelon saliens
叉牙龟鮻:Chelon tricuspidens
叉足齿蛇鳚:Cherublemma emmelas
大疣棘刺八角鱼:Chesnonia verrucosa
短尾穴丽鱼:Chetia brevicauda
短身穴丽鱼:Chetia brevis
黄腹穴丽鱼:Chetia flaviventris
韦氏穴丽鱼:Chetia welwitschi
布氏叉齿龙䲢:Chiasmodon braueri
哈氏叉齿龙䲢:Chiasmodon harteli
